hour,pv_kw,P_DAC,P_PEM,P_MeOH,P_grid,P_curt,P_ch,P_dis,CO2_prod_mol_s,H2_prod_mol_s,F_CO2_mol_s,F_H2_mol_s,MeOH_kg_h,CO2_storage_mol,H2_storage_mol,Battery_energy_kWh,n_ready,n_sat,n_ads,n_des,n_cool
2006,681.159083,0,511.163204410556,2.08673194237248,0,171.320495248549,0,3.41134860147791,0,1.25109875205381,0.15,0.45,15.7203885740132,2488574.17929945,14007.5800959051,4.03975492280278,10,0,0,0,0
2007,599.751016,0,511.163204410556,2.08673194237248,0,82.7211919999912,3.77988764706693,0,0,1.25109875205381,0.15,0.45,15.7203885740132,2488034.17929945,16891.5356032988,0.448861658089198,10,0,0,0,0
2008,433.148852,0,431.062120057628,2.08673194237248,0,0,0,0,0,1.05504714699419,0.15,0.45,15.7203885740132,2487494.17929945,19775.4911106925,4.03975492280278,10,0,0,0,0
2009,227.311803,0,225.225071057627,2.08673194237248,0,0,0,0,0,0.55125017391727,0.15,0.45,15.7203885740132,2486954.17929945,21953.6608398716,4.03975492280278,10,0,0,0,0
2010,40.825873,0,38.7391410576274,2.08673194237248,0,0,0,0,0,0.0948160795116755,0.15,0.45,15.7203885740132,2486414.17929945,22318.1614659738,4.03975492280278,10,0,0,0,0
2011,0,0,0,2.08673194237248,0.762115283267283,0,0,1.32461665910531,0,0,0.15,0.45,15.7203885740132,2485874.17929945,21039.4993522158,4.03975492280278,10,0,0,0,0
2012,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2485334.17929945,19419.4993522158,2.64542159742877,10,0,0,0,0
2013,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2484794.17929945,17799.4993522158,2.64542159742877,10,0,0,0,0
2014,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2484254.17929945,16179.4993522158,2.64542159742877,10,0,0,0,0
2015,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2483714.17929945,14559.4993522158,2.64542159742877,10,0,0,0,0
2016,0,0,0,2.08673194237248,0,0,0,2.0867319423726,0,0,0.15,0.45,15.7203885740132,2483174.17929945,12939.4993522158,2.64542159742877,10,0,0,0,0
2017,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2482634.17929945,11319.4993522158,0.448861658089198,10,0,0,0,0
2018,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2482094.17929945,9699.49935221579,0.448861658089198,10,0,0,0,0
2019,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2481554.17929945,8079.49935221579,0.448861658089198,10,0,0,0,0
2020,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2481014.17929945,6459.49935221579,0.448861658089198,10,0,0,0,0
2021,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2480474.17929945,4839.49935221579,0.448861658089198,10,0,0,0,0
2022,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2479934.17929945,3219.49935221579,0.448861658089198,10,0,0,0,0
2023,49.238885,0,47.1521530576274,2.08673194237248,0,0,0,0,0,0.115407367623564,0.15,0.45,15.7203885740132,2479394.17929945,1599.49935221579,0.448861658089198,10,0,0,0,0
2024,252.021169,0,249.934437057627,2.08673194237248,0,0,0,0,0,0.611727643148039,0.15,0.45,15.7203885740132,2478854.17929945,394.965875660622,0.448861658089198,10,0,0,0,0
2025,465.057874,0,462.971142057627,2.08673194237248,0,0,0,0,0,1.1331461518893,0.15,0.45,15.7203885740132,2478314.17929945,977.185390993563,0.448861658089198,10,0,0,0,0
2026,629.672821,0,511.163204410556,2.08673194237248,0,116.42288464707,0,0,0,1.25109875205381,0.15,0.45,15.7203885740132,2477774.17929945,3436.51153779504,0.448861658089198,10,0,0,0,0
2027,732.351237,0,511.163204410556,2.08673194237248,0,215.321413000003,3.77988764706693,0,0,1.25109875205381,0.15,0.45,15.7203885740132,2477234.17929945,6320.46704518875,0.448861658089198,10,0,0,0,0
2028,771.562091,0,511.163204410556,2.08673194237248,0,261.723503248548,0,3.41134860147791,0,1.25109875205381,0.15,0.45,15.7203885740132,2476694.17929945,9204.42255258246,4.03975492280278,10,0,0,0,0
2029,747.754201,0,511.163204410556,2.08673194237248,0,230.724377000003,3.77988764706693,0,0,1.25109875205381,0.15,0.45,15.7203885740132,2476154.17929945,12088.3780599762,0.448861658089198,10,0,0,0,0
2030,678.239453,0,511.163204410556,2.08673194237248,0,168.400865248548,0,3.41134860147791,0,1.25109875205381,0.15,0.45,15.7203885740132,2475614.17929945,14972.3335673699,4.03975492280278,10,0,0,0,0
2031,547.150613,0,511.163204410556,2.08673194237248,0,30.1207890000034,3.77988764706693,0,0,1.25109875205381,0.15,0.45,15.7203885740132,2475074.17929945,17856.2890747636,0.448861658089198,10,0,0,0,0
2032,359.849987,0,357.763255057627,2.08673194237248,0,0,0,0,0,0.875644330560627,0.15,0.45,15.7203885740132,2474534.17929945,20740.2445821573,4.03975492280278,10,0,0,0,0
2033,188.140042,0,186.053310057627,2.08673194237248,0,0,0,0,0,0.45537523440678,0.15,0.45,15.7203885740132,2473994.17929945,22272.5641721756,4.03975492280278,10,0,0,0,0
2034,27.470653,0,25.3839210576274,2.08673194237248,0,0,0,0,0,0.0621284781130741,0.15,0.45,15.7203885740132,2473454.17929945,22291.91501604,4.03975492280278,10,0,0,0,0
2035,0,0,0,2.08673194237248,0.762115283267283,0,0,1.32461665910531,0,0,0.15,0.45,15.7203885740132,2472914.17929945,20895.577537247,4.03975492280278,10,0,0,0,0
2036,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2472374.17929945,19275.577537247,2.64542159742877,10,0,0,0,0
2037,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2471834.17929945,17655.577537247,2.64542159742877,10,0,0,0,0
2038,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2471294.17929945,16035.577537247,2.64542159742877,10,0,0,0,0
2039,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2470754.17929945,14415.577537247,2.64542159742877,10,0,0,0,0
2040,0,0,0,2.08673194237248,0,0,0,2.0867319423726,0,0,0.15,0.45,15.7203885740132,2470214.17929945,12795.577537247,2.64542159742877,10,0,0,0,0
2041,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2469674.17929945,11175.577537247,0.448861658089198,10,0,0,0,0
2042,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2469134.17929945,9555.57753724704,0.448861658089198,10,0,0,0,0
2043,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2468594.17929945,7935.57753724704,0.448861658089198,10,0,0,0,0
2044,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2468054.17929945,6315.57753724704,0.448861658089198,10,0,0,0,0
2045,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2467514.17929945,4695.57753724704,0.448861658089198,10,0,0,0,0
2046,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2466974.17929945,3075.57753724704,0.448861658089198,10,0,0,0,0
2047,41.77868,0,39.6919480576274,2.08673194237248,0,0,0,0,0,0.0971481246165706,0.15,0.45,15.7203885740132,2466434.17929945,1455.57753724704,0.448861658089198,10,0,0,0,0
2048,227.682539,0,225.595807057627,2.08673194237248,0,0,0,0,0,0.552157569721466,0.15,0.45,15.7203885740132,2465894.17929945,185.310785866692,0.448861658089198,10,0,0,0,0
2049,437.796696,0,435.709964057627,2.08673194237248,0,0,0,0,0,1.06642298895223,0.15,0.45,15.7203885740132,2465354.17929945,553.078036863968,0.448861658089198,10,0,0,0,0
2050,608.485539,0,511.163204410556,2.08673194237248,0,95.2356026470702,0,0,0,1.25109875205381,0.15,0.45,15.7203885740132,2464814.17929945,2772.20079709201,0.448861658089198,10,0,0,0,0
2051,732.03503,0,511.163204410556,2.08673194237248,0,215.005206000003,3.77988764706693,0,0,1.25109875205381,0.15,0.45,15.7203885740132,2464274.17929945,5656.15630448572,0.448861658089198,10,0,0,0,0
2052,791.244217,0,511.163204410556,2.08673194237248,0,281.405629248548,0,3.41134860147791,0,1.25109875205381,0.15,0.45,15.7203885740132,2463734.17929945,8540.11181187944,4.03975492280278,10,0,0,0,0
2053,785.094339,0,511.163204410556,2.08673194237248,0,268.064515000003,3.77988764706693,0,0,1.25109875205381,0.15,0.45,15.7203885740132,2463194.17929945,11424.0673192731,0.448861658089198,10,0,0,0,0
2054,608.815097,0,511.163204410556,2.08673194237248,0,95.5651606470702,0,0,0,1.25109875205381,0.15,0.45,15.7203885740132,2462654.17929945,14308.0228266669,4.03975492280278,10,0,0,0,0
2055,405.870425,0,403.783693057627,2.08673194237248,0,0,0,0,0,0.988281766224962,0.15,0.45,15.7203885740132,2462114.17929945,17191.9783340606,4.03975492280278,10,0,0,0,0
2056,375.486141,0,373.399409057627,2.08673194237248,0,0,0,0,0,0.913914637553634,0.15,0.45,15.7203885740132,2461574.17929945,19129.7926924704,4.03975492280278,10,0,0,0,0
2057,178.898502,0,176.811770057627,2.08673194237248,0,0,0,0,0,0.432756080560627,0.15,0.45,15.7203885740132,2461034.17929945,20799.8853876635,4.03975492280278,10,0,0,0,0
2058,40.600898,0,38.5141660576274,2.08673194237248,0,0,0,0,0,0.0942654413997874,0.15,0.45,15.7203885740132,2460494.17929945,20737.8072776818,4.03975492280278,10,0,0,0,0
2059,0,0,0,2.08673194237248,0.762115283267283,0,0,1.32461665910531,0,0,0.15,0.45,15.7203885740132,2459954.17929945,19457.162866721,4.03975492280278,10,0,0,0,0
2060,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2459414.17929945,17837.162866721,2.64542159742877,10,0,0,0,0
2061,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2458874.17929945,16217.162866721,2.64542159742877,10,0,0,0,0
2062,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2458334.17929945,14597.162866721,2.64542159742877,10,0,0,0,0
2063,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2457794.17929945,12977.162866721,2.64542159742877,10,0,0,0,0
2064,0,0,0,2.08673194237248,0,0,0,2.0867319423726,0,0,0.15,0.45,15.7203885740132,2457254.17929945,11357.162866721,2.64542159742877,10,0,0,0,0
2065,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2456714.17929945,9737.16286672101,0.448861658089198,10,0,0,0,0
2066,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2456174.17929945,8117.16286672101,0.448861658089198,10,0,0,0,0
2067,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2455634.17929945,6497.16286672101,0.448861658089198,10,0,0,0,0
2068,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2455094.17929945,4877.16286672101,0.448861658089198,10,0,0,0,0
2069,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2454554.17929945,3257.16286672101,0.448861658089198,10,0,0,0,0
2070,0,0,0,0.579387791809183,0.579387791809298,0,0,0,0,0,0.0416479793147597,0.124943937944279,4.36481612100324,2454014.17929945,1637.16286672101,0.448861658089198,10,0,0,0,0
2071,51.187406,0,49.1006740576274,2.08673194237248,0,0,0,0,0,0.120176474966221,0.15,0.45,15.7203885740132,2453864.24657391,1187.3646901216,0.448861658089198,10,0,0,0,0
2072,252.646225,0,241.744360057628,2.08673194237248,0,8.81513299999818,0,0,0,0.591682000141048,0.15,0.45,15.7203885740132,2453324.24657391,0,0.448861658089198,10,0,0,0,0
2073,461.893531,0,459.806799057626,2.08673194237248,0,0,0,0,0,1.12540125643475,0.15,0.45,15.7203885740132,2452784.24657391,510.055200507772,0.448861658089198,10,0,0,0,0
2074,628.036408,0,511.163204410556,2.08673194237248,0,114.78647164707,0,0,0,1.25109875205381,0.15,0.45,15.7203885740132,2452244.24657391,2941.49972367287,0.448861658089198,10,0,0,0,0
2075,742.835919,0,511.163204410556,2.08673194237248,0,225.806095000003,3.77988764706693,0,0,1.25109875205381,0.15,0.45,15.7203885740132,2451704.24657391,5825.45523106658,0.448861658089198,10,0,0,0,0
2076,785.197452,0,511.163204410556,2.08673194237248,0,275.358864248548,0,3.41134860147791,0,1.25109875205381,0.15,0.45,15.7203885740132,2451164.24657391,8709.41073846029,4.03975492280278,10,0,0,0,0
2077,800.369009,0,511.163204410556,2.08673194237248,0,283.339185000003,3.77988764706693,0,0,1.25109875205381,0.15,0.45,15.7203885740132,2450624.24657391,11593.366245854,0.448861658089198,10,0,0,0,0
2078,727.678959,0,511.163204410556,2.08673194237248,0,217.840371248548,0,3.41134860147791,0,1.25109875205381,0.15,0.45,15.7203885740132,2450084.24657391,14477.3217532477,4.03975492280278,10,0,0,0,0
2079,582.992203,0,511.163204410556,2.08673194237248,0,65.9623790000035,3.77988764706693,0,0,1.25109875205381,0.15,0.45,15.7203885740132,2449544.24657391,17361.2772606414,0.448861658089198,10,0,0,0,0
2080,424.970076,0,426.294692659104,2.08673194237248,0,0,0,3.41134860147791,0,1.04337861839641,0.15,0.45,15.7203885740132,2449004.24657391,20245.2327680351,4.03975492280278,10,0,0,0,0
2081,226.986108,0,221.102621456151,2.08673194237248,0,0.0168669544084125,3.77988764706693,0,0,0.541160262305265,0.15,0.45,15.7203885740132,2448464.24657391,22381.3957942622,0.448861658089198,10,0,0,0,0
2082,45.608107,0,43.5213750576275,2.08673194237248,0,0,0,0,0,0.106520848043144,0.15,0.45,15.7203885740132,2447924.24657391,22709.5727385612,4.03975492280278,10,0,0,0,0
2083,0,0,0,2.08673194237248,0.894134672877024,0,0,1.19259726949557,0,0,0.15,0.45,15.7203885740132,2447384.24657391,21473.0477915165,4.03975492280278,10,0,0,0,0
2084,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2446844.24657391,19853.0477915165,2.78438937596534,10,0,0,0,0
2085,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2446304.24657391,18233.0477915165,2.78438937596534,10,0,0,0,0
2086,0,0,0,1.94052040633233,0,0,0,1.94052040633244,0,0,0.139489914846903,0.418469744540708,14.6189044236621,2445764.24657391,16613.0477915165,2.78438937596534,10,0,0,0,0
2087,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2445262.08288047,15106.5567111699,0.741736316668032,10,0,0,0,0
2088,0,0,0,0.139115462824832,0.139115462824946,0,0,0,0,0,0.01,0.03,1.04802590493421,2444722.08288047,13486.5567111699,0.741736316668032,10,0,0,0,0
2089,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2444686.08288047,13378.5567111699,0.741736316668032,10,0,0,0,0
2090,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2444146.08288047,11758.5567111699,0.741736316668032,10,0,0,0,0
2091,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2443606.08288047,10138.5567111699,0.741736316668032,10,0,0,0,0
2092,0,0,0,0.139115462824832,0,0,0,0.139115462824946,0,0,0.01,0.03,1.04802590493421,2443066.08288047,8518.55671116994,0.741736316668032,10,0,0,0,0
2093,0,0,0,2.08673194237248,2.0867319423726,0,0,0,0,0,0.15,0.45,15.7203885740132,2443030.08288047,8410.55671116994,0.595298987378615,10,0,0,0,0
2094,0,0,0,0.139115462824832,0,0,0,0.139115462824946,0,0,0.01,0.03,1.04802590493421,2442490.08288047,6790.55671116994,0.595298987378615,10,0,0,0,0
2095,49.277906,0,47.1911740576274,2.08673194237248,0,0,0,0,0,0.11550287356762,0.15,0.45,15.7203885740132,2442454.08288047,6682.55671116994,0.448861658089198,10,0,0,0,0
2096,224.792541,0,222.705809057627,2.08673194237248,0,0,0,0,0,0.545084148043144,0.15,0.45,15.7203885740132,2441914.08288047,5478.36705601337,0.448861658089198,10,0,0,0,0
2097,400.421103,0,398.334371057627,2.08673194237248,0,0,0,0,0,0.974944264826361,0.15,0.45,15.7203885740132,2441374.08288047,5820.66998896869,0.448861658089198,10,0,0,0,0
2098,552.017718,0,511.163204410556,2.08673194237248,0,38.7677816470701,0,0,0,1.25109875205381,0.15,0.45,15.7203885740132,2440834.08288047,7710.46934234359,0.448861658089198,10,0,0,0,0
2099,615.251994,0,511.163204410556,2.08673194237248,0,98.2221700000034,3.77988764706693,0,0,1.25109875205381,0.15,0.45,15.7203885740132,2440294.08288047,10594.4248497373,0.448861658089198,10,0,0,0,0
2100,516.699743,0,511.163204410556,2.08673194237248,0,6.86115524854823,0,3.41134860147791,0,1.25109875205381,0.15,0.45,15.7203885740132,2439754.08288047,13478.380357131,4.03975492280278,10,0,0,0,0
2101,597.587105,0,511.163204410556,2.08673194237248,0,80.5572810000033,3.77988764706693,0,0,1.25109875205381,0.15,0.45,15.7203885740132,2439214.08288047,16362.3358645247,0.448861658089198,10,0,0,0,0
2102,515.379417,0,511.163204410556,2.08673194237248,0,2.1294806470703,0,0,0,1.25109875205381,0.15,0.45,15.7203885740132,2438674.08288047,19246.2913719184,4.03975492280278,10,0,0,0,0
2103,251.692762,0,249.606030057627,2.08673194237248,0,0,0,0,0,0.610923849791396,0.15,0.45,15.7203885740132,2438134.08288047,22130.2468793121,4.03975492280278,10,0,0,0,0
2104,98.318276,0,96.2315440576274,2.08673194237248,0,0,0,0,0,0.235531751189997,0.15,0.45,15.7203885740132,2437594.08288047,22709.5727385612,4.03975492280278,10,0,0,0,0
2105,16.855618,0,14.7688860576274,2.08673194237248,0,0,0,0,0,0.0361476232179692,0.15,0.45,15.7203885740132,2437054.08288047,21937.4870428452,4.03975492280278,10,0,0,0,0
2106,0,0,0,0.915836016927755,0,0,0,0.915836016927869,0,0,0.0658327980463922,0.197498394139177,6.89944777469213,2436514.08288047,20447.6184864298,4.03975492280278,10,0,0,0,0
2107,0,0,0,0.139115462824832,0,0,0,0.139115462824946,0,0,0.01,0.03,1.04802590493421,2436277.0848075,19736.6242675288,3.07571701024713,10,0,0,0,0
2108,0,0,0,0.139115462824832,0,0,0,0.139115462824946,0,0,0.01,0.03,1.04802590493421,2436241.0848075,19628.6242675288,2.92927968095772,10,0,0,0,0
2109,0,0,0,0.139115462824832,0,0,0,0.139115462824946,0,0,0.01,0.03,1.04802590493421,2436205.0848075,19520.6242675288,2.7828423516683,10,0,0,0,0
2110,0,0,0,0.139115462824832,0,0,0,0.139115462824946,0,0,0.01,0.03,1.04802590493421,2436169.0848075,19412.6242675288,2.63640502237888,10,0,0,0,0
2111,0,0,0,0.139115462824832,0,0,0,0.139115462824946,0,0,0.01,0.03,1.04802590493421,2436133.0848075,19304.6242675288,2.48996769308946,10,0,0,0,0
2112,0,0,0,0.139115462824832,0,0,0,0.139115462824946,0,0,0.01,0.03,1.04802590493421,2436097.0848075,19196.6242675288,2.34353036380005,10,0,0,0,0
2113,0,0,0,0.139115462824832,0,0,0,0.139115462824946,0,0,0.01,0.03,1.04802590493421,2436061.0848075,19088.6242675288,2.19709303451063,10,0,0,0,0
2114,0,0,0,0.139115462824832,0,0,0,0.139115462824946,0,0,0.01,0.03,1.04802590493421,2436025.0848075,18980.6242675288,2.05065570522121,10,0,0,0,0
2115,0,0,0,0.139115462824832,0,0,0,0.139115462824946,0,0,0.01,0.03,1.04802590493421,2435989.0848075,18872.6242675288,1.9042183759318,10,0,0,0,0
2116,0,0,0,0.139115462824832,0,0,0,0.139115462824946,0,0,0.01,0.03,1.04802590493421,2435953.0848075,18764.6242675288,1.75778104664238,10,0,0,0,0
2117,0,0,0,0.139115462824832,0,0,0,0.139115462824946,0,0,0.01,0.03,1.04802590493421,2435917.0848075,18656.6242675288,1.61134371735296,10,0,0,0,0
2118,0,0,0,0.139115462824832,0,0,0,0.139115462824946,0,0,0.01,0.03,1.04802590493421,2435881.0848075,18548.6242675288,1.46490638806355,10,0,0,0,0
2119,36.695237,0,31.7439936218078,2.08673194237248,0,0,2.86451143581964,0,0,0.0776950892841449,0.15,0.45,15.7203885740132,2435845.0848075,18440.6242675288,1.31846905877413,10,0,0,0,0
2120,83.122244,0,81.0355120576274,2.08673194237248,0,0,0,0,0,0.198338665875312,0.15,0.45,15.7203885740132,2435305.0848075,17100.3265889517,4.03975492280278,10,0,0,0,0
2121,123.242539,0,121.155807057627,2.08673194237248,0,0,0,0,0,0.296535192099088,0.15,0.45,15.7203885740132,2434765.0848075,16194.3457861029,4.03975492280278,10,0,0,0,0
2122,399.636311,0,397.549579057627,2.08673194237248,0,0,0,0,0,0.973023445245941,0.15,0.45,15.7203885740132,2434225.0848075,15641.8724776596,4.03975492280278,10,0,0,0,0
2123,101.957021,0,99.8702890576274,2.08673194237248,0,0,0,0,0,0.244437770420766,0.15,0.45,15.7203885740132,2433685.0848075,17524.756880545,4.03975492280278,10,0,0,0,0
2124,173.707405,0,171.620673057627,2.08673194237248,0,0,0,0,0,0.420050598392794,0.15,0.45,15.7203885740132,2433145.0848075,16784.7328540597,4.03975492280278,10,0,0,0,0
2125,244.54088,0,242.454148057627,2.08673194237248,0,0,0,0,0,0.593419243497689,0.15,0.45,15.7203885740132,2432605.0848075,16676.9150082738,4.03975492280278,10,0,0,0,0
2126,252.250969,0,250.164237057627,2.08673194237248,0,0,0,0,0,0.612290090700487,0.15,0.45,15.7203885740132,2432065.0848075,17193.2242848655,4.03975492280278,10,0,0,0,0
2127,144.880909,0,142.794177057627,2.08673194237248,0,0,0,0,0,0.349496237553634,0.15,0.45,15.7203885740132,2431525.0848075,17777.4686113872,4.03975492280278,10,0,0,0,0
2128,167.950029,0,165.863297057627,2.08673194237248,0,0,0,0,0,0.405959118672515,0.15,0.45,15.7203885740132,2430985.0848075,17415.6550665803,4.03975492280278,10,0,0,0,0
2129,56.271562,0,54.1848300576274,2.08673194237248,0,0,0,0,0,0.132620213427759,0.15,0.45,15.7203885740132,2430445.0848075,17257.1078938013,4.03975492280278,10,0,0,0,0
2130,9.859463,0,7.77273105762741,2.08673194237248,0,0,0,0,0,0.0190241669242629,0.15,0.45,15.7203885740132,2429905.0848075,16114.5406621413,4.03975492280278,10,0,0,0,0
2131,0,0,0,1.88107851040338,0,0,0,1.8810785104035,0,0,0.135217068771999,0.405651206315998,14.1710990862326,2429365.0848075,14563.0276630686,4.03975492280278,10,0,0,0,0
2132,0,0,0,0.139115462824832,0,0,0,0.139115462824946,0,0,0.01,0.03,1.04802590493421,2428878.30335992,13102.683320331,2.05967228027279,10,0,0,0,0
2133,0,0,0,0.139115462824832,0,0,0,0.139115462824947,0,0,0.01,0.03,1.04802590493421,2428842.30335992,12994.683320331,1.91323495098337,10,0,0,0,0
2134,0,0,0,0.139115462824832,0,0,0,0.139115462824946,0,0,0.01,0.03,1.04802590493421,2428806.30335992,12886.683320331,1.76679762169395,10,0,0,0,0
2135,0,0,0,0.139115462824832,0,0,0,0.139115462824946,0,0,0.01,0.03,1.04802590493421,2428770.30335992,12778.683320331,1.62036029240453,10,0,0,0,0
2136,0,0,0,0.139115462824832,0,0,0,0.139115462824946,0,0,0.01,0.03,1.04802590493421,2428734.30335992,12670.683320331,1.47392296311512,10,0,0,0,0
2137,0,0,0,0.139115462824832,0,0,0,0.139115462824946,0,0,0.01,0.03,1.04802590493421,2428698.30335992,12562.683320331,1.3274856338257,10,0,0,0,0
2138,0,0,0,0.139115462824832,0,0,0,0.139115462824946,0,0,0.01,0.03,1.04802590493421,2428662.30335992,12454.683320331,1.18104830453628,10,0,0,0,0
2139,0,0,0,0.139115462824832,0,0,0,0.139115462824946,0,0,0.01,0.03,1.04802590493421,2428626.30335992,12346.683320331,1.03461097524687,10,0,0,0,0
2140,0,0,0,0.139115462824832,0,0,0,0.139115462824946,0,0,0.01,0.03,1.04802590493421,2428590.30335992,12238.683320331,0.888173645957449,10,0,0,0,0
2141,0,0,0,0.139115462824832,0,0,0,0.139115462824946,0,0,0.01,0.03,1.04802590493421,2428554.30335992,12130.683320331,0.741736316668032,10,0,0,0,0
2142,0,0,0,0.139115462824832,0,0,0,0.139115462824946,0,0,0.01,0.03,1.04802590493421,2428518.30335992,12022.683320331,0.595298987378615,10,0,0,0,0
2143,0.9255,0,0,0.925499999999886,0,0,0,0,0,0,0.0665274715841785,0.199582414752536,6.97225136099937,2428482.30335992,11914.683320331,0.448861658089198,10,0,0,0,0
2144,11.857755,0,7.92128837186635,2.08673194237248,0,0,1.84973468576106,0,0,0.0193877687423302,0.15,0.45,15.7203885740132,2428242.80446222,11196.1866272219,0.448861658089198,10,0,0,0,0
2145,26.722813,0,24.6360810576274,2.08673194237248,0,0,0,0,0,0.0602981004906964,0.15,0.45,15.7203885740132,2427702.80446222,9645.9825946943,2.2061096095622,10,0,0,0,0
2146,52.737401,0,50.6506690576274,2.08673194237248,0,0,0,0,0,0.123970169022165,0.15,0.45,15.7203885740132,2427162.80446222,8243.05575646081,2.2061096095622,10,0,0,0,0
2147,110.264965,0,108.178233057627,2.08673194237248,0,0,0,0,0,0.264771899092095,0.15,0.45,15.7203885740132,2426622.80446222,7069.3483649406,2.2061096095622,10,0,0,0,0
2148,156.97072,0,154.883988057627,2.08673194237248,0,0,0,0,0,0.37908668405713,0.15,0.45,15.7203885740132,2426082.80446222,6402.52720167214,2.2061096095622,10,0,0,0,0
2149,138.826637,0,136.739905057627,2.08673194237248,0,0,0,0,0,0.334678089301885,0.15,0.45,15.7203885740132,2425542.80446222,6147.23926427781,2.2061096095622,10,0,0,0,0
2150,230.863068,0,228.776336057627,2.08673194237248,0,0,0,0,0,0.559942081259927,0.15,0.45,15.7203885740132,2425002.80446222,5732.0803857646,2.2061096095622,10,0,0,0,0
2151,116.718456,0,114.631724057627,2.08673194237248,0,0,0,0,0,0.280567156784403,0.15,0.45,15.7203885740132,2424462.80446222,6127.87187830034,2.2061096095622,10,0,0,0,0
2152,72.176209,0,70.0894770576274,2.08673194237248,0,0,0,0,0,0.171547671120067,0.15,0.45,15.7203885740132,2423922.80446222,5517.91364272419,2.2061096095622,10,0,0,0,0
2153,93.108582,0,91.0218500576274,2.08673194237248,0,0,0,0,0,0.222780751889298,0.15,0.45,15.7203885740132,2423382.80446222,4515.48525875643,2.2061096095622,10,0,0,0,0
2154,40.657169,0,38.5704370576274,2.08673194237248,0,0,0,0,0,0.0944031676235636,0.15,0.45,15.7203885740132,2422842.80446222,3697.4959655579,2.2061096095622,10,0,0,0,0
2155,0,0,0,0.139115462824832,0,0,0,0.139115462824946,0,0,0.01,0.03,1.04802590493421,2422302.80446222,2417.34736900272,2.2061096095622,10,0,0,0,0
2156,0,0,0,0.139115462824832,0,0,0,0.139115462824946,0,0,0.01,0.03,1.04802590493421,2422266.80446222,2309.34736900272,2.05967228027279,10,0,0,0,0
